511,None
512,None
513,None
514,france
515,None
516,None
517,None
518,None
519,None
520,None
521,None
522,None
523,None
524,first half of the 20th century
525,None
526,None
527,None
528,None
529,None
530,None
531,None
532,plymouth
533,None
534,None
535,None
536,None
537,None
538,southampton
539,None
540,None
541,germany
542,None
543,None
544,None
545,None
546,england
547,None
548,swaythling
549,None
550,None
551,None
552,None
553,1290
554,None
555,None
556,None
557,None
558,None
559,None
560,None
561,None
562,None
563,None
564,None
565,None
566,None
567,None
568,None
569,None
570,dorset
571,None
572,None
573,None
574,marks
575,None
576,france
577,ronald koeman
578,None
579,None
580,None
581,None
582,None
583,None
584,None
585,None
586,None
587,wales
588,None
589,None
590,None
591,None
592,None
593,john choules
594,henry scrope
595,None
596,None
597,None
598,None
599,None
600,None
601,hampshire county
602,None
603,None
604,None
605,None
606,None
607,None
608,None
609,None
610,None
611,None
612,linda norris
613,None
614,None
615,None
616,None
617,None
618,None
619,None
620,None
621,None
622,west end
623,1310
624,None
625,None
626,london
627,None
628,None
629,None
630,None
631,None
632,None
633,None
634,None
635,None
636,None
637,None
638,None
639,None
640,None
641,None
642,None
643,None
644,southampton
645,None
646,None
647,robert mcalpine
648,None
649,southampton sports centre
650,azura
651,None
652,portsmouth
653,None
654,2015
655,None
656,None
657,2005
658,None
659,None
660,None
661,None
662,None
663,None
664,None
665,None
666,None
667,None
668,royston smith
669,howard jones
670,None
671,None
672,None
673,None
674,None
None
663,None
664,None
665,None
666,None
667,None
668,royston smith
669,howard jones
670,barton peveril college
671,None
672,None
673,None
674,None
675,None
676,southampton
677,None
678,None
679,None
680,None
681,None
682,schneider
683,None
684,None
685,None
686,masham
687,None
688,None
689,None
690,hampshire county council
691,ronald koeman
692,portsmouth
693,None
694,isle of wight
695,1938
696,None
697,None
698,None
699,1862
700,1888
701,None
702,None
703,None
704,1879
705,swaythling
706,walter taylor
707,june 1640
708,None
709,national lottery
710,portsmouth
711,None
712,None
713,None
714,None
715,None
716,97 %
717,None
718,None
719,None
720,None
721,None
722,None
723,vladimir ashkenazy
724,1890s
725,1990s
726,europe
727,97 %
728,None
729,None
730,None
731,1931
732,97 %
733,None
734,None
735,None
736,None
737,None
738,None
739,None
740,vladimir ashkenazy
741,None
742,2 %
743,israel
744,None
745,None
746,None
747,None
748,None
749,None
750,None
751,1750
752,None
753,None
754,1095
755,1290
756,54 % –60 %
757,47.5 %
758,None
759,None
760,1000
761,None
762,1790
763,None
764,None
765,None
766,None
767,None
768,None
769,None
770,None
771,None
772,None
773,80 percent
774,None
775,None
776,1931
777,haskalah
778,None
779,None
780,None
781,None
782,None
783,None
784,None
785,None
786,None
787,ashkenazim
788,None
789,1290
790,None
791,jerusalem
792,None
793,None
794,yoma
795,obadiah 20)
796,saadia gaon
797,None
798,None
799,None
800,None
801,ashkenaz
802,None
803,sergio dellapergola
804,91 %
805,11th century
806,gomer
807,80 percent
808,None
809,None
810,2 %
811,91 %
812,None
813,None
814,None
815,2002
816,obadiah 20)
817,vladimir ashkenazy
818,None
819,None
820,mahzor vitry
821,ashkenaz (hebrew hebrew
822,None
823,None
824,None
825,james challis
826,1846
827,None
828,None
829,None
830,None
831,māori
832,None
833,None
834,None
835,māori
836,None
837,None
838,None
839,None
840,None
841,None
842,None
843,william lassell
844,2030s
845,1846
846,None
847,france
848,herschel
849,None
850,earth
851,None
852,None
853,None
854,None
855,None
856,None
857,None
858,None
859,1843
860,None
861,None
862,None
863,None
864,alexis bouvard
865,august 1989
866,heinrich d'arrest
867,verrier
868,1821
869,None
870,None
871,None
872,None
873,None
874,None
875,verrier
876,None
877,galle
878,None
879,None
880,None
881,None
882,2029
883,None
884,None
885,None
886,None
887,2006
888,None
889,None
890,september 1846
891,None
892,None
893,None
894,galle
895,None
896,None
897,None
898,None
899,1989
900,None
901,september 1846
902,None
903,None
904,None
905,None
906,None
907,None
908,None
909,None
910,1997
911,None
912,None
913,1989
914,None
915,None
916,None
917,None
918,None
919,None
920,samuel pufendorf
921,None
922,None
923,None
924,homo sapiens
925,None
926,None
927,None
928,None
929,None
930,None
931,None
932,tylor
933,None
934,None
935,None
936,None
937,None
938,None
939,stuart hall
940,None
941,None
942,robert h. jackson
943,None
944,None
945,america
946,None
947,None
948,december 20 , 2005
949,None
950,None
951,None
952,None
953,elbridge gerry
954,december 20 , 2005
955,None
956,None
957,None
958,None
959,None
960,1776
961,None
962,None
963,None
964,robert s. wood
965,None
966,1962
967,None
968,1994
969,None
970,None
971,None
972,1947
973,potter stewart
974,None
975,None
976,None
977,None
978,thomas jefferson
979,None
980,None
981,None
982,None
983,None
984,None
985,None
986,None
987,None
988,2002
989,None
990,None
991,None
992,None
993,None
994,None
995,None
996,john f. kennedy
997,south carolina
998,None
999,None
1000,december 27 , 1657
1001,None
1002,None
1003,None
1004,None
1005,None
1006,None
1007,None
1008,1961
1009,None
1010,None
1011,None
1012,1789
1013,None
1014,None
1015,None
1016,None
1017,None
1018,theodore metochites
1019,trastevere
1020,berlinghiero berlinghieri
1021,None
1022,None
1023,end of the 5th century
1024,None
1025,libya
1026,1686
1027,None
1028,constantinople
1029,jerusalem
1030,None
1031,None
1032,None
1033,None
1034,None
1035,None
1036,None
1037,None
1038,roger ii
1039,None
1040,None
1041,trastevere
1042,None
1043,None
1044,arta
1045,None
1046,None
1047,None
1048,None
1049,None
1050,1922
1051,None
1052,mary
1053,None
1054,None
1055,None
1056,damascus gate
1057,None
1058,1747
1059,1169
1060,None
1061,1747
1062,None
1063,taddeo zuccari
1064,None
1065,None
1066,None
1067,None
1068,None
1069,norman kingdom
1070,None
1071,1884
1072,None
1073,1922
1074,None
1075,None
1076,None
1077,None
1078,None
1079,empress theodora
1080,giovanni battista calandra
1081,1210
1082,lebanon
1083,None
1084,1894
1085,None
1086,None
1087,constantine monomachos
1088,1822
1089,1922
1090,None
1091,None
1092,None
1093,None
1094,None
1095,None
1096,None
1097,None
1098,None
1099,damascus
1100,milan
1101,saint gervasius
1102,None
1103,roger ii
1104,None
1105,cardinal jacopo stefaneschi
1106,None
1107,None
1108,None
1109,4th century
1110,1585
1111,19th century
1112,second half of the 6th century
1113,None
1114,None
1115,jordan
1116,None
1117,None
1118,None
1119,trastevere
1120,None
1121,None
1122,murano
1123,1913
1124,the first decades of the 11th century
1125,syria
1126,None
1127,None
1128,emperor maximian
1129,None
1130,None
1131,None
1132,None
1133,None
1134,constantine monomachos
1135,None
1136,None
1137,None
1138,None
1139,1986
1140,None
1141,None
1142,None
1143,None
1144,None
1145,None
1146,None
1147,None
1148,roger ii
1149,moses
1150,1589
1151,constantine monomachos
1152,None
1153,limoges
1154,ravenna
1155,None
1156,None
1157,john ii
1158,None
1159,late 11th century
1160,None
1161,None
1162,1960s
1163,None
1164,None
1165,albania
1166,None
1167,None
1168,None
1169,None
1170,1822
1171,None
1172,None
1173,None
1174,None
1175,None
1176,None
1177,None
1178,None
1179,None
1180,None
1181,None
1182,None
1183,None
1184,None
1185,australia
1186,None
1187,None
1188,None
1189,None
1190,None
1191,None
1192,taungoo dynasty
1193,None
1194,None
1195,pagan kingdom
1196,None
1197,None
1198,None
1199,None
1200,None
1201,None
1202,None
1203,None
1204,None
1205,None
1206,None
1207,1776
1208,None
1209,None
1210,None
1211,None
1212,naypyidaw
1213,None
1214,None
1215,None
1216,None
1217,1883
1218,None
1219,None
1220,None
1221,None
1222,None
1223,2001
1224,None
1225,None
1226,eu
1227,None
1228,16th century
1229,richard stallman
1230,richard stallman
1231,None
1232,None
1233,None
1234,None
1235,None
1236,lawrence lessig
1237,None
1238,1994
1239,None
1240,1791
1241,us
1242,None
1243,None
1244,None
1245,None
1246,None
1247,None
1248,None
1249,1883
1250,None
1251,None
1252,None
1253,None
1254,None
1255,stephan kinsella
1256,united states
1257,None
1258,None
1259,None
1260,None
1261,1791
1262,None
1263,1991
1264,None
1265,2001
1266,october 1845
1267,None
1268,1883
1269,None
1270,None
1271,None
1272,congress
1273,european union
1274,None
1275,None
1276,None
1277,None
1278,None
1279,None
1280,None
1281,richard stallman
1282,None
1283,None
1284,None
1285,stallman
1286,None
1287,viktor poplonsky
1288,None
1289,None
1290,None
1291,None
1292,None
1293,None
1294,february 1857
1295,None
1296,None
1297,None
1298,giurgiu
1299,None
1300,None
1301,omar pasha
1302,None
1303,None
1304,may 1854
1305,None
1306,None
1307,None
1308,None
1309,None
1310,august 1855
1311,None
1312,None
1313,None
1314,None
1315,None
1316,russell
1317,None
1318,None
1319,None
1320,cowley
1321,None
1322,benjamin disraeli
1323,None
1324,sardinia
1325,napoleon iii
1326,None
1327,None
1328,None
1329,None
1330,None
1331,None
1332,None
1333,None
1334,None
1335,don
1336,mamelon
1337,None
1338,None
1339,oltenița
1340,None
1341,george hamilton-gordon
1342,None
1343,None
1344,None
1345,lord raglan
1346,None
1347,william howard russell
1348,None
1349,batum
1350,None
1351,None
1352,john burgoyne
1353,åland islands
1354,alexander ii
1355,napoleon iii
1356,alfred lord tennyson
1357,None
1358,nicholas
1359,None
1360,None
1361,roger fenton
1362,trafalgar square
1363,june 1826
1364,None
1365,None
1366,None
1367,None
1368,lord raglan
1369,None
1370,nicholas
1371,1859
1372,None
1373,nicholas
1374,None
1375,january 1854
1376,danube river
1377,None
1378,roger fenton
1379,None
1380,None
1381,prince menshikov
1382,None
1383,None
1384,roger fenton
1385,None
1386,None
1387,None
1388,malakoff
1389,None
1390,alfred lord tennyson
1391,None
1392,benjamin disraeli
1393,alexander ii
1394,None
1395,victor emmanuel ii
1396,september 1854
1397,None
1398,jenikale
1399,None
1400,None
1401,None
1402,None
1403,william howard russell
1404,None
1405,alfred lord tennyson
1406,None
1407,None
1408,russia
1409,cholok river
1410,None
1411,caucasus
1412,None
1413,george hamilton seymour
1414,1859
1415,malakoff
1416,None
1417,None
1418,june 24 , 1839
1419,turkey
1420,None
1421,kinglake
1422,oltenița
1423,nicholas
1424,None
1425,None
1426,None
1427,napoleon iii
1428,None
1429,None
1430,None
1431,None
1432,None
1433,None
1434,None
1435,None
1436,None
1437,None
1438,sevastopol
1439,None
1440,None
1441,december 1853
1442,None
1443,constantinople
1444,1853
1445,sevastopol
1446,None
1447,None
1448,None
1449,None
1450,february
1451,1854
1452,None
1453,None
1454,None
1455,None
1456,None
1457,napoleon iii
1458,None
1459,ivan paskevich
1460,march 1856
1461,nicholas
1462,None
1463,None
1464,None
1465,None
1466,None
1467,prince menshikov
1468,None
1469,may 1854
1470,None
1471,None
1472,None
1473,None
1474,None
1475,None
1476,None
1477,None
1478,may 1854
1479,None
1480,None
1481,march 1856
1482,None
1483,None
1484,None
1485,constantinople
1486,kronstadt
1487,None
1488,None
1489,otto von bismarck
1490,None
1491,None
1492,1815
1493,None
1494,benjamin disraeli
1495,None
1496,october
1497,None
1498,None
1499,None
1500,1860
1501,None
1502,1681
1503,None
1504,jurchen jin
1505,None
1506,None
1507,khorchins
1508,None
1509,None
1510,None
1511,None
1512,1900
1513,cao xueqin
1514,None
1515,None
1516,None
1517,None
1518,jurchen jin
1519,None
1520,None
1521,None
1522,dorgon
1523,None
1524,None
1525,None
1526,None
1527,None
1528,None
1529,None
1530,1641
1531,1861
1532,None
1533,None
1534,None
1535,None
1536,None
1537,li hongzhang
1538,None
1539,jiangyin
1540,None
1541,None
1542,1851
1543,None
1544,None
1545,None
1546,None
1547,zeng guofan
1548,None
1549,wu sangui
1550,None
1551,han bannermen
1552,None
1553,None
1554,18th century
1555,None
1556,None
1557,None
1558,jianzhou
1559,None
1560,1860s
1561,li zicheng
1562,None
1563,yuan shikai
1564,france
1565,None
1566,18th century
1567,None
1568,1884
1569,None
1570,yangtze river
1571,None
1572,guangxu emperor
1573,None
1574,None
1575,jianzhou
1576,zeng guofan
1577,None
1578,None
1579,None
1580,None
1581,None
1582,None
1583,None
1584,None
1585,None
1586,1860s
1587,None
1588,None
1589,None
1590,None
1591,None
1592,generals sun sike
1593,None
1594,dai ching
1595,None
1596,None
1597,None
1598,fujian
1599,None
1600,None
1601,None
1602,None
1603,None
1604,None
1605,None
1606,None
1607,None
1608,None
1609,None
1610,None
1611,None
1612,None
1613,None
1614,None
1615,None
1616,None
1617,1661
1618,1858
1619,None
1620,None
1621,None
1622,None
1623,None
1624,jiangyin
1625,None
1626,None
1627,None
1628,1842
1629,1711
1630,None
1631,guangxu emperor
1632,None
1633,None
1634,jurchens
1635,zeng guofan
1636,None
1637,None
1638,zeng guofan
1639,shunzhi
1640,1673
1641,None
1642,1930s
1643,None
1644,None
1645,november 14 , 1908
1646,None
1647,None
1648,1623
1649,None
1650,None
1651,guangxu emperor
1652,None
1653,1850s
1654,zhu honghuan (朱弘桓 朱弘桓)
1655,None
1656,li ruzhen
1657,yangtze river
1658,None
1659,None
1660,None
1661,None
1662,None
1663,None
1664,None
1665,None
1666,None
1667,None
1668,None
1669,1681
1670,None
1671,None
1672,None
1673,None
1674,None
1675,None
1676,None
1677,None
1678,None
1679,None
1680,None
1681,None
1682,None
1683,None
1684,None
1685,None
1686,None
1687,jurchen jin
1688,None
1689,None
1690,1895
1691,None
1692,tian shan
1693,18th century
1694,None
1695,kangxi
1696,None
1697,None
1698,None
1699,jurchen
1700,None
1701,None
1702,None
1703,None
1704,li ruzhen
1705,None
1706,None
1707,None
1708,None
1709,None
1710,manchuria
1711,None
1712,None
1713,None
1714,1861
1715,None
1716,None
1717,None
1718,None
1719,None
1720,None
1721,1860
1722,None
1723,jurchen jin
1724,qianlong
1725,1661
1726,yuan mei
1727,None
1728,alaska
1729,None
1730,lloyd george , macdonald
1731,None
1732,None
1733,None
1734,None
1735,None
1736,None
1737,None
1738,None
1739,None
1740,None
1741,None
1742,2008
1743,None
1744,None
1745,None
1746,None
1747,54.5 %
1748,None
1749,None
1750,None
1751,None
1752,java
1753,None
1754,None
1755,None
1756,1993
1757,3.5 %
1758,None
1759,None
1760,october 5
1761,None
1762,None
1763,None
1764,None
1765,None
1766,None
1767,None
1768,None
1769,None
1770,None
1771,None
1772,None
1773,None
1774,None
1775,None
1776,None
1777,None
1778,None
1779,None
1780,None
1781,None
1782,None
1783,None
1784,None
1785,None
1786,None
1787,None
1788,None
1789,None
1790,None
1791,None
1792,None
1793,None
1794,None
1795,None
1796,1993
1797,None
1798,None
1799,None
1800,None
1801,belarus
1802,None
1803,None
1804,None
1805,None
1806,1895
1807,None
1808,None
1809,None
1810,None
1811,None
1812,None
1813,3 %
1814,None
1815,2007
1816,richard meade
1817,None
1818,None
1819,None
1820,None
1821,None
1822,None
1823,None
1824,None
1825,us dst
1826,None
1827,None
1828,None
1829,None
1830,None
1831,None
1832,None
1833,None
1834,None
1835,None
1836,None
1837,None
1838,None
1839,None
1840,None
1841,None
1842,None
1843,None
1844,None
1845,None
1846,None
1847,None
1848,None
1849,None
1850,None
1851,None
1852,None
1853,None
1854,2008
1855,None
1856,None
1857,None
1858,None
1859,None
1860,None
1861,None
1862,None
1863,None
1864,pearce
1865,2007
1866,None
1867,None
1868,None
1869,None
1870,None
1871,None
1872,None
1873,None
1874,None
1875,None
1876,congress
1877,None
1878,None
1879,None
1880,None
1881,spring
1882,2005
1883,1973
1884,los angeles
1885,None
1886,1976
1887,None
1888,None
1889,None
1890,alice cooper
1891,None
1892,None
1893,None
1894,gary cherone
1895,None
1896,None
1897,keith moon
1898,None
1899,None
1900,None
1901,None
1902,None
1903,None
1904,None
1905,None
1906,None
1907,john bonham
1908,None
1909,1973
1910,us
1911,None
1912,None
1913,None
1914,san francisco
1915,None
1916,ritchie blackmore
1917,1993
1918,None
1919,None
1920,None
1921,queens
1922,None
1923,None
1924,None
1925,halen iii
1926,None
1927,None
1928,steven adler
1929,None
1930,None
1931,None
1932,None
1933,2004
1934,None
1935,None
1936,None
1937,None
1938,None
1939,None
1940,None
1941,None
1942,None
1943,None
1944,may 2014
1945,None
1946,None
1947,None
1948,None
1949,None
1950,1995
1951,None
1952,None
1953,None
1954,None
1955,None
1956,None
1957,None
1958,None
1959,None
1960,None
1961,None
1962,None
1963,None
1964,None
1965,april 2014
1966,None
1967,None
1968,None
1969,1924
1970,None
1971,None
1972,None
1973,kansas
1974,rupp
1975,None
1976,None
1977,None
1978,None
1979,None
1980,None
1981,None
1982,None
1983,mark mangino
1984,None
1985,None
1986,None
1987,wescoe hall)
1988,None
1989,None
1990,None
1991,None
1992,None
1993,None
1994,1939
1995,None
1996,None
1997,matthew porubsky
1998,None
1999,None
2000,None
2001,None
2002,None
2003,None
2004,allen
2005,None
2006,u.s.
2007,wichita
2008,None
2009,None
2010,None
2011,None
2012,None
2013,None
2014,None
2015,None
2016,None
2017,None
2018,None
2019,None
2020,None
2021,1952
2022,None
2023,david beaty
2024,allen
2025,None
2026,None
2027,None
2028,None
2029,mark mangino
2030,None
2031,None
2032,None
2033,eugene
2034,None
2035,None
2036,None
2037,None
2038,None
2039,None
2040,None
2041,1912
2042,None
2043,None
2044,1939
2045,2007
2046,None
2047,None
2048,None
2049,None
2050,lew perkins
2051,None
2052,None
2053,None
2054,None
2055,allen
2056,None
2057,None
2058,None
2059,None
2060,None
2061,None
2062,None
2063,None
2064,None
2065,None
2066,None
2067,None
2068,None
2069,None
2070,None
2071,None
2072,george vi
2073,monday
2074,None
2075,None
2076,None
2077,None
2078,september 1939
2079,1930
2080,None
2081,london
2082,None
2083,None
2084,None
2085,london
2086,None
2087,None
2088,None
2089,None
2090,None
2091,None
2092,None
2093,several years before 1954
2094,None
2095,None
2096,None
2097,None
2098,None
2099,may 1937
2100,None
2101,None
2102,None
2103,None
2104,december 2004
2105,david attenborough
2106,None
2107,None
2108,None
2109,None
2110,None
2111,None
2112,None
2113,None
2114,None
2115,None
2116,None
2117,london
2118,None
2119,None
2120,None
2121,None
2122,None
2123,None
2124,None
2125,None
2126,None
2127,november 1936
2128,queen elizabeth
2129,None
2130,london
2131,None
2132,None
2133,None
2134,None
2135,None
2136,several years before 1954
2137,1950s
2138,None
2139,2004
2140,None
2141,None
2142,None
2143,None
2144,None
2145,1967
2146,None
2147,None
2148,None
2149,None
2150,None
2151,None
2152,None
2153,None
2154,None
2155,michelle alexander
2156,None
2157,None
2158,homo sapiens
2159,united states
2160,None
2161,None
2162,None
2163,None
2164,None
2165,united states
2166,None
2167,None
2168,None
2169,None
2170,2007
2171,None
2172,None
2173,None
2174,None
2175,None
2176,None
2177,None
2178,None
2179,None
2180,None
2181,brazil
2182,None
2183,thomas jefferson
2184,None
2185,2009
2186,None
2187,None
2188,None
2189,None
2190,None
2191,None
2192,None
2193,None
2194,None
2195,None
2196,None
2197,None
2198,None
2199,None
2200,None
2201,None
2202,None
2203,None
2204,None
2205,None
2206,None
2207,None
2208,None
2209,None
2210,None
2211,None
2212,None
2213,None
2214,None
2215,None
2216,None
2217,None
2218,None
2219,None
2220,None
2221,None
2222,None
2223,None
2224,None
2225,None
2226,None
2227,None
2228,None
2229,united states
2230,None
2231,None
2232,None
2233,35 %
2234,None
2235,None
2236,None
2237,None
2238,None
2239,None
2240,None
2241,None
2242,None
2243,None
2244,None
2245,None
2246,None
2247,united states
2248,None
2249,None
2250,None
2251,None
2252,None
2253,None
2254,None
2255,None
2256,None
2257,None
2258,jim crow
2259,štrkalj
2260,None
2261,None
2262,None
2263,theodore dobzhansky
2264,None
2265,None
2266,None
2267,None
2268,None
2269,None
2270,None
2271,blumenbach
2272,None
2273,None
2274,None
2275,None
2276,None
2277,None
2278,1821
2279,None
2280,leonard lieberman
2281,None
2282,None
2283,None
2284,None
2285,None
2286,None
2287,ninety-five percent
2288,None
2289,None
2290,None
2291,None
2292,None
2293,None
2294,None
2295,None
2296,None
2297,None
2298,None
2299,amadon
2300,haney lópez
2301,None
2302,None
2303,60-65 %
2304,None
2305,None
2306,None
2307,None
2308,None
2309,norman sauer
2310,None
2311,None
2312,None
2313,2008
2314,yoruba
2315,None
2316,None
2317,None
2318,None
2319,None
2320,None
2321,None
2322,None
2323,None
2324,None
2325,None
2326,None
2327,None
2328,None
2329,None
2330,None
2331,None
2332,None
2333,None
2334,None
2335,None
2336,None
2337,None
2338,None
2339,None
2340,None
2341,None
2342,wright
2343,None
2344,None
2345,None
2346,None
2347,None
2348,None
2349,1989
2350,None
2351,1996
2352,None
2353,None
2354,None
2355,late 19th century
2356,2001
2357,None
2358,None
2359,1863
2360,None
2361,None
2362,None
2363,None
2364,england
2365,None
2366,None
2367,None
2368,None
2369,europe
2370,None
2371,None
2372,None
2373,rachel caspari
2374,None
2375,None
2376,None
2377,None
2378,None
2379,None
2380,None
2381,None
2382,None
2383,None
2384,None
2385,None
2386,new guinea
2387,None
2388,None
2389,None
2390,None
2391,rhine
2392,None
2393,None
2394,None
2395,None
2396,None
2397,1981
2398,None
2399,None
2400,None
2401,2012
2402,None
2403,None
2404,None
2405,None
2406,None
2407,None
2408,None
2409,None
2410,shan winn
2411,None
2412,southeastern turkey
2413,None
2414,None
2415,None
2416,None
2417,vashtëmi
2418,None
2419,None
2420,None
2421,None
2422,None
2423,None
2424,None
2425,jordan
2426,None
2427,None
2428,ireland
2429,None
2430,None
2431,None
2432,None
2433,None
2434,None
2435,None
2436,None
2437,None
2438,None
2439,None
2440,None
2441,None
2442,None
2443,None
2444,None
2445,None
2446,None
2447,None
2448,None
2449,None
2450,None
2451,None
2452,None
2453,watt
2454,None
2455,None
2456,None
2457,None
2458,None
2459,None
2460,None
2461,None
2462,None
2463,None
2464,None
2465,None
2466,None
2467,None
2468,None
2469,None
2470,None
2471,None
2472,None
2473,None
2474,None
2475,None
2476,None
2477,None
2478,None
2479,march 3 , 1871
2480,None
2481,None
2482,None
2483,None
2484,None
2485,None
2486,None
2487,None
2488,None
2489,None
2490,None
2491,None
2492,None
2493,None
2494,None
2495,None
2496,None
2497,None
2498,None
2499,None
2500,None
2501,None
2502,None
2503,None
2504,None
2505,None
2506,None
2507,None
2508,None
2509,None
2510,None
2511,None
2512,None
2513,None
2514,None
2515,None
2516,None
2517,None
2518,None
2519,None
2520,None
2521,None
2522,None
2523,None
2524,None
2525,None
2526,None
2527,None
2528,None
2529,None
2530,None
2531,None
2532,None
2533,None
2534,None
2535,None
2536,None
2537,None
2538,None
2539,None
2540,None
2541,None
2542,None
2543,None
2544,None
2545,None
2546,None
2547,None
2548,None
2549,None
2550,None
2551,None
2552,None
2553,None
2554,None
2555,None
2556,None
2557,san francisco
2558,None
2559,None
2560,None
2561,None
2562,None
2563,None
2564,None
2565,None
2566,None
2567,None
2568,None
2569,None
2570,None
2571,None
2572,None
2573,None
2574,None
2575,None
2576,None
2577,None
2578,None
2579,None
2580,None
2581,None
2582,None
2583,None
2584,None
2585,None
2586,None
2587,None
2588,None
2589,2008
